Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
2018-12-30,13.333333333333334,0.9818281588799571,0.9231578867280528,0.5898409369701128,0.7224846432915131,0.7108410456661289,0.0821269778894774,0.5808260516917592,0.6833393015841581,0.14602311117647582,0.4785981895055446,0.30078688029831424,0.0,0.9189167857259029,2.5793650793650795,2018.0,12.0,27.0
2019-01-06,13.333333333333334,1.2048326488810854,1.0130747811416483,0.8396400624136169,0.9269635277726206,0.9823721996515258,0.1366719435871863,0.6105220698936995,1.0318119023222905,0.2636672659350139,0.5773065182624889,0.2911766240016935,0.0,1.2008348815950662,2.880952380952381,2018.857142857143,2.5714285714285716,7.428571428571429
2019-01-13,13.333333333333334,1.154761559331501,1.0006416942035008,0.5941021700915071,0.7323565718781283,0.7000216161609125,0.2149885722487613,0.3732732363018534,0.8244242930506381,0.36039954496347476,0.3784734183628505,0.2506287349347974,0.0,1.0966947500829947,2.8333333333333335,2019.0,1.0,10.0
2019-01-20,13.333333333333334,1.1221344593658775,0.9964320237261847,0.5615241029005528,0.6139207654357313,0.6312046704798872,0.2909313431265404,0.5003594217252112,0.9610891099967733,0.369874573036307,0.27285993297537553,0.28321120003276357,0.0,1.0264674104747624,2.6984126984126986,2019.0,1.0,17.0
2019-01-27,13.333333333333334,0.5830363344794596,0.5353805564919814,0.42910471702339886,0.42750112033858423,0.42984026682663223,0.17261479724392959,0.3032374657754135,0.4846757209710811,-0.15822259621282686,0.06906928472561252,0.1648941600116749,0.0,0.58824304710547,2.3095238095238093,2019.0,1.0,24.0
2019-02-03,13.333333333333334,0.6355909827909653,0.6370334363298669,0.2631986186573462,0.5119860123490854,0.30354956276210504,0.07629779226881465,0.43915795052049533,0.5292264273208723,0.20251454688946252,0.059552562446355574,0.11469905212394028,0.0,0.5803652880796492,2.4206349206349205,2019.0,1.4285714285714286,17.714285714285715
2019-02-10,13.333333333333334,0.5940794228444524,0.7602991692367512,0.362303621326246,0.4087527709055985,0.39659056874104376,0.1271413595057267,0.4025435051388914,0.4279927987667644,0.1220194077813641,-0.007639923227654023,0.19148869618636194,0.0,0.576570513914772,2.1666666666666665,2019.0,2.0,7.0
2019-02-17,13.328125,0.5580722232623782,0.5911040770403102,0.4366797394015071,0.5161307992862614,0.4434568542108803,0.20110235072751853,0.2244888010195847,0.3107625731635763,0.17099493750400271,-0.1111550266823335,0.08029242870188295,0.0,0.523956300360173,2.4375,2019.0,2.0,14.0390625
2019-02-24,13.31578947368421,0.23364241851086684,0.4740998869622616,0.42685907685193647,0.270920150184604,0.3584980583883082,0.09929380492894371,0.13805791612394888,0.3713380383391701,0.10665880295110808,-0.06232205427752412,0.13648165126427686,0.0,0.24785104606679093,2.210526315789474,2019.0,2.0,21.0
2019-03-03,13.31578947368421,-0.00731863067279668,0.1853378336883761,0.2049599794905958,0.16777773098768284,0.23057210968607544,0.04309632425832272,0.11184071839048712,0.2396401017093172,0.06898832680481762,0.0012501164829076777,0.26154532465311475,0.0,0.011988513796273066,1.8646616541353382,2019.0,2.4285714285714284,16.0
2019-03-10,13.31578947368421,0.05514047437793719,0.48268934438635963,0.25975574348351066,0.025568437161060702,0.2013335974774439,0.08797477389346252,0.12010921921411735,0.23742511674884526,0.13553985534248733,0.0043532435516886545,0.32180980229617506,0.0,0.0823877685565453,1.7969924812030076,2019.0,3.0,7.0
2019-03-17,13.31578947368421,0.10578369014300922,0.45461568315879186,0.09792123357594203,0.13805241899385973,0.24718010964895681,-0.10550073011436462,0.05113782209993328,0.21533036627249555,0.32164496436473317,-0.023574900067340098,0.2365606036779122,0.0,0.09649492367980607,1.887218045112782,2019.0,3.0,14.0
