Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2019,7,13.1,-0.7517729371994077,-0.7288528784984538,-0.1505117042170768,-0.3532918112313725,-0.17660294705586632,-0.21797986789399243,-0.1619977492978181,-0.07116302605206833,-0.4890177074850629,0.03716306326741168,0.03480896768334207,0.0,-0.6046131437502369,2.2096774193548385,16.0,2019-07-16 00:00:00.000000000
2019,8,13.1712,-0.8627870827371469,-0.9151956937648813,-0.16427677021847006,-0.49522185701361676,-0.25944594319953496,-0.2370436899642772,-0.025785049416057915,-0.06281736853497734,-0.5842590606794451,-0.030865470671033318,0.06937306190644188,0.0,-0.6386712694614628,2.0432,16.104,2019-08-16 02:29:45.600000000
2019,9,13.065378900445765,-0.8271994040584273,-0.9816674247828405,-0.20194077123093215,-0.44196395685081347,-0.2745378378998585,-0.4168742655816202,-0.09636500480977704,-0.15803020236988202,-0.504062676667844,-0.013671773673285611,0.06655379905252055,0.0,-0.67437803502401,2.0430906389301633,15.687964338781574,2019-09-15 16:30:40.118870784
2019,10,12.869565217391305,-0.1644612114135432,-0.30357754773415097,0.09610797895708575,-0.07149758895081776,0.11110766083216939,-0.18541807368090465,0.04530351270681524,0.03472234757384078,-0.044983171771243106,0.12648654241847782,0.1841090219525465,0.0,-0.2005051455106609,2.2061711079943898,16.0,2019-10-16 00:00:00.000000000
2019,11,12.869565217391305,0.46206300618075363,0.46466167398975666,0.25548248997355794,0.28545888470989395,0.45072655201525297,-0.10193296773892642,0.09983385560911061,0.29399596679369866,0.1100686365042918,0.33718373791541945,0.36695944104574846,0.0,0.37067905809469476,2.2289855072463767,15.5,2019-11-15 12:00:00.000000000
2019,12,12.869565217391305,0.4874836380216779,0.42534770869958327,0.19738314844872026,0.20118335569537768,0.3550780437462799,0.09400385945042979,0.12785798650839997,0.11415246279758473,-0.05290115265593623,0.38379060252734426,0.22157300268751157,0.0,0.3563179192900445,2.259467040673212,16.0,2019-12-16 00:00:00.000000000
2020,1,12.900409276944066,0.34706952205046826,0.3740505486022184,0.25378160251045967,0.13112815486244367,0.40536691513464534,0.22817199627530915,0.11398054686537433,0.06940503790248655,-0.0603109894717364,0.25063822491752513,0.09778836952294878,0.0,0.19234653332364768,2.305593451568895,16.286493860845837,2020-01-16 06:52:33.069576960
2020,2,12.96,0.1822396888642958,0.40285682576315046,0.3621153340300834,0.17079815903058485,0.4745614585723821,0.12439757864046908,-0.014294044695317748,0.1945167579293646,0.1675931717719248,0.1585508955710719,0.0458835500878847,0.0,0.02306226965082715,2.0717241379310343,15.0,2020-02-15 00:00:00.000000000
2020,3,12.644472361809045,-0.43553048091776597,-0.3383412627493183,-0.12809831568084357,-0.3311199936433099,-0.09918534707877687,-0.026733269579106628,-0.1885265845713169,0.09850105402929232,0.07817817345089993,0.172140046945264,0.08549136764478697,0.0,-0.43650565193015683,2.0829145728643215,16.131909547738694,2020-03-16 03:09:56.984924672
2020,4,12.5,-0.7256471900850581,-0.7196216072151593,-0.326822372413721,-0.6226529416531709,-0.4752236136888145,-0.11363523071521815,-0.42375168101240845,-0.07532057339503848,0.10323131601123556,-0.08224319460499205,-0.15733986606733955,0.0,-0.6769376154717055,2.0205128205128204,15.5,2020-04-15 12:00:00.000000256
2020,5,12.5,-0.8218741597012371,-0.7037775385785754,-0.3217838926412369,-0.6410446623979752,-0.47346737109478926,-0.3099791803018938,-0.4421450836149769,-0.13004525784145043,0.14959458251915933,-0.06033902684431066,-0.13807196715117717,0.0,-0.6862375238354292,1.7419354838709677,16.0,2020-05-16 00:00:00.000000000
2020,6,12.5,-0.8871095693883866,-0.927957243245836,-0.3618752326867159,-0.5985724225051748,-0.5643544896002538,-0.3969208632057588,-0.42605564007555324,-0.16506076394686278,-0.12246751589663772,-0.07805311287445407,-0.10871907738417269,0.0,-0.8071966565643678,1.6987179487179487,15.5,2020-06-15 11:59:59.999999744
2020,7,12.5,-0.8176577723643782,-0.9063187984245338,-0.372048685744072,-0.6518857259181274,-0.5407576064496912,-0.5198274613059684,-0.40437435366790003,-0.3528802427215052,-0.5404933609442536,-0.2831311574368422,-0.20488888371174577,0.0,-0.8358060021596884,1.5,1.0,2020-07-01 00:00:00.000000000
