Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2018,3,13.058823529411764,0.5132047516310987,0.6468046974216798,0.37975898749954057,0.4581770561664323,0.5052473455767561,0.4861791737925936,0.45381231671554256,0.5193596236633905,0.5208617740863962,0.25435949083414755,0.2726045630398684,0.0,0.5054118901626233,2.316888045540797,16.0,2018-03-16 00:00:00.000000000
2018,4,13.254237288135593,0.40001567712271213,0.5380524262210044,0.35095651018740376,0.4063625494347655,0.431751455335647,0.4565607232820708,0.41752981795354677,0.4631069142629026,0.4868498511978612,0.2450196763741192,0.28624948544398116,0.0,0.41111889309115807,2.1958568738229753,15.677966101694915,2018-04-15 16:16:16.271186432
2018,5,13.333333333333334,0.40395042184701924,0.5350886316696633,0.320001533581815,0.4018844379783469,0.38103020285871697,0.45357587762053736,0.3916992505702183,0.4727157951820501,0.5279590487411167,0.28990368564607466,0.3237476353094367,0.0,0.4225095530080867,2.1039426523297493,16.0,2018-05-16 00:00:00.000000000
2018,6,13.333333333333334,0.3634402127552812,0.4781921911163428,0.2914436842161618,0.3694315235862514,0.3631241740399128,0.46307896662408937,0.39164562289562294,0.4517876426465867,0.45008426959420944,0.28345049794961924,0.34334715522834336,0.0,0.39946434037343126,2.0944444444444446,15.5,2018-06-15 12:00:00.000000000
2018,7,13.333333333333334,0.2544858171239081,0.352444442518327,0.33092467730019137,0.34699983341262575,0.3509385733968861,0.43427489980959927,0.3434071901813837,0.44568508491714476,0.3303003144397265,0.25263147948674336,0.37499692897329434,0.0,0.27835243934950676,2.2240143369175627,16.0,2018-07-16 00:00:00.000000000
2018,8,13.333333333333334,0.2705476754305742,0.36560054690728827,0.3683000349200724,0.3605249542951734,0.37714870357001784,0.41934570974378926,0.34656375583794935,0.42769897557131603,0.2907556661527401,0.25213699441263365,0.4301962454309947,0.0,0.2991824402381587,2.317204301075269,16.0,2018-08-16 00:00:00.000000000
2018,9,13.333333333333334,0.31406548803809076,0.4132473656675254,0.39488077264891375,0.4142945349249075,0.43523635898420004,0.4629243375681042,0.35421576879910216,0.39323468464524414,0.3763208555626494,0.31195079086115995,0.444010042029844,0.0,0.3118885827976737,2.474074074074074,15.5,2018-09-15 12:00:00.000000000
2018,10,13.333333333333334,0.5006992565543162,0.6232926000769347,0.5096418775600713,0.5086243310663313,0.5560185827272359,0.5139632467833347,0.4376154013250788,0.47003256592976717,0.45445535976161006,0.4150273069146021,0.45995517665910507,0.0,0.5051838028377618,2.098566308243728,16.0,2018-10-16 00:00:00.000000000
2018,11,13.333333333333334,0.5930950708347968,0.6915312537318525,0.5728159498035185,0.5267185430509214,0.5955098393877654,0.4772050256355343,0.4917929292929293,0.5412660887838194,0.46810927895070287,0.42900475167610497,0.4356153564074356,0.0,0.6232078359351086,2.7648148148148146,15.5,2018-11-15 12:00:00.000000000
2018,12,13.333333333333334,0.6450729390411228,0.7345350655182604,0.5700753631117618,0.5626481230511179,0.5998196624083445,0.5156094213888709,0.5371795916150754,0.571099926281807,0.456893019239223,0.4340319116100056,0.43002290303472035,0.0,0.6423146420213869,2.4946236559139785,16.0,2018-12-16 00:00:00.000000000
2019,1,13.333333333333334,0.6809841604362152,0.75002689685421,0.5457603198139807,0.5545504294926609,0.581692191442868,0.5384983295226068,0.5169028999674161,0.6434588519733033,0.48610540015846265,0.38386214889984943,0.41056897253000735,0.0,0.6839035516454871,2.620071684587814,16.0,2019-01-16 00:00:00.000000000
2019,2,13.32495164410058,0.5374337117269207,0.669453348918886,0.48788096871726994,0.48473034671789894,0.5074421493709521,0.5188322045297097,0.4696603364398335,0.5278894269387706,0.4664627038398691,0.2826092129461235,0.38713298498425947,0.0,0.5470850584267148,2.2707930367504834,14.688588007736945,2019-02-14 16:31:34.003868672
